trial_id,Val_loss,epoch,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/epochs,config/loss_function,config/lr0,config/patience,config/factor,config/minlr,config/betas,config/eps,config/weight_decay,config/amsgrad,config/dim,config/improved,config/n_conv
15797_00117,38.741892884217094,15.0,0.516568660736084,True,15.0,2023-06-29_14-53-08,1688046788.0,26.843220710754395,8048.0,storm.cs.nott.ac.uk,10.148.136.74,26.843220710754395,15.0,"117_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
15797_00118,38.97521241635828,15.0,0.5340530872344971,True,15.0,2023-06-29_14-53-41,1688046821.0,26.902859926223755,8364.0,storm.cs.nott.ac.uk,10.148.136.74,26.902859926223755,15.0,"118_amsgrad=True,batch_size=64,dim=256,eps=0.0000,factor=0.9000,improved=True,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,True,1.0
15797_00119,38.970603203547505,15.0,0.528207540512085,True,15.0,2023-06-29_14-54-15,1688046855.0,27.091777801513672,17615.0,storm.cs.nott.ac.uk,10.148.136.74,27.091777801513672,15.0,"119_amsgrad=False,batch_size=64,dim=256,eps=0.0000,factor=0.9000,improved=False,lr0=0.0100,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.01,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,False,1.0
15797_00120,39.42124321671737,15.0,0.6969547271728516,True,15.0,2023-06-29_14-54-50,1688046890.0,29.274232864379883,17926.0,storm.cs.nott.ac.uk,10.148.136.74,29.274232864379883,15.0,"120_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,False,1.0
15797_00121,39.57419412634383,15.0,0.6217515468597412,True,15.0,2023-06-29_14-55-24,1688046924.0,28.16751003265381,27122.0,storm.cs.nott.ac.uk,10.148.136.74,28.16751003265381,15.0,"121_amsgrad=False,batch_size=32,dim=16,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
15797_00122,39.24586264292449,15.0,0.7222976684570312,True,15.0,2023-06-29_14-56-00,1688046960.0,29.36474585533142,22570.0,storm.cs.nott.ac.uk,10.148.136.74,29.36474585533142,15.0,"122_amsgrad=True,batch_size=16,dim=32,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,True,1.0
15797_00123,39.1922480593128,15.0,0.5974845886230469,True,15.0,2023-06-29_14-56-33,1688046993.0,27.641632080078125,6609.0,storm.cs.nott.ac.uk,10.148.136.74,27.641632080078125,15.0,"123_amsgrad=False,batch_size=32,dim=32,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
15797_00124,40.40582501132044,15.0,0.5326797962188721,True,15.0,2023-06-29_14-57-06,1688047026.0,26.83901810646057,15868.0,storm.cs.nott.ac.uk,10.148.136.74,26.83901810646057,15.0,"124_amsgrad=True,batch_size=64,dim=64,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,False,1.0
15797_00125,39.2005688332392,15.0,0.751988410949707,True,15.0,2023-06-29_14-57-42,1688047062.0,29.315995931625366,16178.0,storm.cs.nott.ac.uk,10.148.136.74,29.315995931625366,15.0,"125_amsgrad=False,batch_size=16,dim=64,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
15797_00126,38.87578821843076,15.0,0.694995641708374,True,15.0,2023-06-29_14-58-18,1688047098.0,30.245028018951416,25372.0,storm.cs.nott.ac.uk,10.148.136.74,30.245028018951416,15.0,"126_amsgrad=True,batch_size=16,dim=128,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,True,1.0
15797_00127,38.875420881186926,15.0,0.8444881439208984,True,15.0,2023-06-29_14-58-54,1688047134.0,29.60670018196106,14002.0,storm.cs.nott.ac.uk,10.148.136.74,29.60670018196106,15.0,"127_amsgrad=False,batch_size=16,dim=128,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,False,1.0
15797_00128,38.19360252420782,15.0,0.6982986927032471,True,15.0,2023-06-29_14-59-30,1688047170.0,29.376885652542114,4671.0,storm.cs.nott.ac.uk,10.148.136.74,29.376885652542114,15.0,"128_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,True,1.0
15797_00129,38.92011120562854,15.0,0.5729153156280518,True,15.0,2023-06-29_15-00-03,1688047203.0,27.203524112701416,14224.0,storm.cs.nott.ac.uk,10.148.136.74,27.203524112701416,15.0,"129_amsgrad=False,batch_size=64,dim=256,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
15797_00130,39.5466685915284,15.0,0.5966713428497314,True,15.0,2023-06-29_15-00-37,1688047237.0,28.213820219039917,14568.0,storm.cs.nott.ac.uk,10.148.136.74,28.213820219039917,15.0,"130_amsgrad=True,batch_size=32,dim=16,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,True,1.0
15797_00131,39.562002760951586,15.0,0.6976339817047119,True,15.0,2023-06-29_15-01-13,1688047273.0,29.119422435760498,23751.0,storm.cs.nott.ac.uk,10.148.136.74,29.119422435760498,15.0,"131_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00132,44.05255677121827,15.0,0.5219101905822754,True,15.0,2023-06-29_15-01-46,1688047306.0,26.78592085838318,7326.0,storm.cs.nott.ac.uk,10.148.136.74,26.78592085838318,15.0,"132_amsgrad=True,batch_size=64,dim=32,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,False,1.0
15797_00133,39.18249091172248,15.0,0.7052001953125,True,15.0,2023-06-29_15-02-23,1688047343.0,29.61366081237793,3062.0,storm.cs.nott.ac.uk,10.148.136.74,29.61366081237793,15.0,"133_amsgrad=False,batch_size=16,dim=32,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
15797_00134,39.09350257487389,15.0,0.6111791133880615,True,15.0,2023-06-29_15-02-56,1688047376.0,28.00555658340454,11981.0,storm.cs.nott.ac.uk,10.148.136.74,28.00555658340454,15.0,"134_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,False,1.0
15797_00135,39.19716080293006,15.0,0.7308533191680908,True,15.0,2023-06-29_15-03-33,1688047413.0,29.555025577545166,12922.0,storm.cs.nott.ac.uk,10.148.136.74,29.555025577545166,15.0,"135_amsgrad=False,batch_size=16,dim=64,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
15797_00136,39.12984810160538,15.0,0.5558855533599854,True,15.0,2023-06-29_15-04-05,1688047445.0,26.778483152389526,22116.0,storm.cs.nott.ac.uk,10.148.136.74,26.778483152389526,15.0,"136_amsgrad=True,batch_size=64,dim=128,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,128.0,False,1.0
15797_00137,39.129002222937345,15.0,0.5378553867340088,True,15.0,2023-06-29_15-04-39,1688047479.0,27.18405795097351,22419.0,storm.cs.nott.ac.uk,10.148.136.74,27.18405795097351,15.0,"137_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
15797_00138,38.700257732391854,15.0,0.6058189868927002,True,15.0,2023-06-29_15-05-12,1688047512.0,27.918741703033447,1280.0,storm.cs.nott.ac.uk,10.148.136.74,27.918741703033447,15.0,"138_amsgrad=True,batch_size=32,dim=256,eps=0.0000,factor=0.5000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,False,1.0
15797_00139,38.694857232780755,15.0,0.6222686767578125,True,15.0,2023-06-29_15-05-47,1688047547.0,28.44800114631653,21992.0,storm.cs.nott.ac.uk,10.148.136.74,28.44800114631653,15.0,"139_amsgrad=False,batch_size=32,dim=256,eps=0.0000,factor=0.5000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
15797_00140,39.10988853346398,15.0,0.7255227565765381,True,15.0,2023-06-29_15-06-24,1688047584.0,30.03571057319641,11089.0,storm.cs.nott.ac.uk,10.148.136.74,30.03571057319641,15.0,"140_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,True,1.0
15797_00141,39.47367435942293,15.0,0.7481703758239746,True,15.0,2023-06-29_15-07-00,1688047620.0,29.98506259918213,20351.0,storm.cs.nott.ac.uk,10.148.136.74,29.98506259918213,15.0,"141_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
15797_00142,39.018224250920056,15.0,0.7245488166809082,True,15.0,2023-06-29_15-07-36,1688047656.0,29.267188549041748,20688.0,storm.cs.nott.ac.uk,10.148.136.74,29.267188549041748,15.0,"142_amsgrad=True,batch_size=16,dim=32,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,True,1.0
15797_00143,38.883838549194955,15.0,0.5798375606536865,True,15.0,2023-06-29_15-08-10,1688047690.0,27.821465015411377,31979.0,storm.cs.nott.ac.uk,10.148.136.74,27.821465015411377,15.0,"143_amsgrad=False,batch_size=32,dim=32,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
15797_00144,39.36131939072362,15.0,0.5202600955963135,True,15.0,2023-06-29_15-08-43,1688047723.0,26.907798528671265,19805.0,storm.cs.nott.ac.uk,10.148.136.74,26.907798528671265,15.0,"144_amsgrad=True,batch_size=64,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,False,1.0
15797_00145,39.059133709118164,15.0,0.5924477577209473,True,15.0,2023-06-29_15-09-17,1688047757.0,27.827556610107422,9392.0,storm.cs.nott.ac.uk,10.148.136.74,27.827556610107422,15.0,"145_amsgrad=False,batch_size=32,dim=64,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
15797_00146,39.169311599752206,15.0,0.5940349102020264,True,15.0,2023-06-29_15-09-50,1688047790.0,27.862704515457153,18024.0,storm.cs.nott.ac.uk,10.148.136.74,27.862704515457153,15.0,"146_amsgrad=True,batch_size=32,dim=128,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,False,1.0
15797_00147,39.167665477418666,15.0,0.594221830368042,True,15.0,2023-06-29_15-10-25,1688047825.0,28.238403797149658,18970.0,storm.cs.nott.ac.uk,10.148.136.74,28.238403797149658,15.0,"147_amsgrad=False,batch_size=32,dim=128,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
15797_00148,38.94263791048277,15.0,0.5269656181335449,True,15.0,2023-06-29_15-10-59,1688047859.0,26.98891305923462,28267.0,storm.cs.nott.ac.uk,10.148.136.74,26.98891305923462,15.0,"148_amsgrad=True,batch_size=64,dim=256,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,False,1.0
15797_00149,34.891349239734694,60.0,0.7083466053009033,True,60.0,2023-06-29_15-12-07,1688047927.0,61.995110273361206,28573.0,storm.cs.nott.ac.uk,10.148.136.74,61.995110273361206,60.0,"149_amsgrad=False,batch_size=16,dim=256,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,True,1.0
15797_00150,39.1098792829098,15.0,0.7122535705566406,True,15.0,2023-06-29_15-12-43,1688047963.0,29.95453953742981,29466.0,storm.cs.nott.ac.uk,10.148.136.74,29.95453953742981,15.0,"150_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,False,1.0
15797_00151,39.422170670918696,15.0,0.6927294731140137,True,15.0,2023-06-29_15-13-19,1688047999.0,29.482305765151978,17407.0,storm.cs.nott.ac.uk,10.148.136.74,29.482305765151978,15.0,"151_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00152,38.89052483086651,15.0,0.5884673595428467,True,15.0,2023-06-29_15-13-53,1688048033.0,28.21849298477173,26629.0,storm.cs.nott.ac.uk,10.148.136.74,28.21849298477173,15.0,"152_amsgrad=True,batch_size=32,dim=32,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,True,1.0
15797_00153,38.9325967282411,15.0,0.714040994644165,True,15.0,2023-06-29_15-14-29,1688048069.0,29.429160118103027,26983.0,storm.cs.nott.ac.uk,10.148.136.74,29.429160118103027,15.0,"153_amsgrad=False,batch_size=16,dim=32,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
15797_00154,39.05861155918175,15.0,0.605642557144165,True,15.0,2023-06-29_15-15-03,1688048103.0,27.813679933547974,6230.0,storm.cs.nott.ac.uk,10.148.136.74,27.813679933547974,15.0,"154_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,False,1.0
15797_00155,39.390299135360294,15.0,0.5294368267059326,True,15.0,2023-06-29_15-15-35,1688048135.0,26.744014501571655,22587.0,storm.cs.nott.ac.uk,10.148.136.74,26.744014501571655,15.0,"155_amsgrad=False,batch_size=64,dim=64,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
15797_00156,38.353734845394214,15.0,0.7086780071258545,True,15.0,2023-06-29_15-16-15,1688048175.0,33.063769578933716,15736.0,storm.cs.nott.ac.uk,10.148.136.74,33.063769578933716,15.0,"156_amsgrad=True,batch_size=16,dim=128,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,128.0,False,1.0
15797_00157,39.12495901030838,15.0,0.6172323226928711,True,15.0,2023-06-29_15-17-03,1688048223.0,29.098527908325195,24988.0,storm.cs.nott.ac.uk,10.148.136.74,29.098527908325195,15.0,"157_amsgrad=False,batch_size=32,dim=128,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
15797_00158,35.489832571224355,60.0,0.7369375228881836,True,60.0,2023-06-29_15-18-13,1688048293.0,63.46858763694763,12865.0,storm.cs.nott.ac.uk,10.148.136.74,63.46858763694763,60.0,"158_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.7000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,True,256.0,True,1.0
15797_00159,35.34757157541197,60.0,0.7052338123321533,True,60.0,2023-06-29_15-19-22,1688048362.0,62.420275926589966,13916.0,storm.cs.nott.ac.uk,10.148.136.74,62.420275926589966,60.0,"159_amsgrad=False,batch_size=16,dim=256,eps=0.0000,factor=0.7000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.7,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,False,1.0
15797_00160,38.963889368124725,15.0,0.731151819229126,True,15.0,2023-06-29_15-19-58,1688048398.0,30.001927852630615,23409.0,storm.cs.nott.ac.uk,10.148.136.74,30.001927852630615,15.0,"160_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,16.0,True,1.0
15797_00161,39.02480751673458,15.0,0.7259416580200195,True,15.0,2023-06-29_15-20-34,1688048434.0,30.529772996902466,32377.0,storm.cs.nott.ac.uk,10.148.136.74,30.529772996902466,15.0,"161_amsgrad=False,batch_size=16,dim=16,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
15797_00162,38.937748325555354,15.0,0.8656730651855469,True,15.0,2023-06-29_15-21-12,1688048472.0,30.93309235572815,2743.0,storm.cs.nott.ac.uk,10.148.136.74,30.93309235572815,15.0,"162_amsgrad=True,batch_size=16,dim=32,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,32.0,True,1.0
15797_00163,39.60806641869082,15.0,0.5256006717681885,True,15.0,2023-06-29_15-21-45,1688048505.0,27.52962327003479,12158.0,storm.cs.nott.ac.uk,10.148.136.74,27.52962327003479,15.0,"163_amsgrad=False,batch_size=64,dim=32,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,1.0
15797_00164,39.33587436625117,15.0,0.6064908504486084,True,15.0,2023-06-29_15-22-20,1688048540.0,29.07386302947998,12672.0,storm.cs.nott.ac.uk,10.148.136.74,29.07386302947998,15.0,"164_amsgrad=True,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,64.0,False,1.0
15797_00165,39.08385783872311,15.0,0.750530481338501,True,15.0,2023-06-29_15-22-57,1688048577.0,30.45242953300476,21915.0,storm.cs.nott.ac.uk,10.148.136.74,30.45242953300476,15.0,"165_amsgrad=False,batch_size=16,dim=64,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
15797_00166,38.48995071412057,15.0,0.630988597869873,True,15.0,2023-06-29_15-23-33,1688048613.0,28.703529834747314,28200.0,storm.cs.nott.ac.uk,10.148.136.74,28.703529834747314,15.0,"166_amsgrad=True,batch_size=32,dim=128,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,128.0,False,1.0
15797_00167,39.344187180470136,15.0,0.5396852493286133,True,15.0,2023-06-29_15-24-06,1688048646.0,27.66313123703003,1070.0,storm.cs.nott.ac.uk,10.148.136.74,27.66313123703003,15.0,"167_amsgrad=False,batch_size=64,dim=128,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",64.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
15797_00168,27.972098441940542,240.0,0.7527360916137695,True,240.0,2023-06-29_15-27-29,1688048849.0,195.70770645141602,383.0,storm.cs.nott.ac.uk,10.148.136.74,195.70770645141602,240.0,"168_amsgrad=True,batch_size=16,dim=256,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,True,256.0,False,1.0
15797_00169,27.896128427183935,240.0,0.71470046043396,True,240.0,2023-06-29_15-30-53,1688049053.0,195.9120376110077,8927.0,storm.cs.nott.ac.uk,10.148.136.74,195.9120376110077,240.0,"169_amsgrad=False,batch_size=16,dim=256,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,True,1.0
15797_00170,38.96388432822761,15.0,0.7141120433807373,True,15.0,2023-06-29_15-31-30,1688049090.0,29.370975494384766,7280.0,storm.cs.nott.ac.uk,10.148.136.74,29.370975494384766,15.0,"170_amsgrad=True,batch_size=16,dim=16,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,16.0,False,1.0
15797_00171,39.728463659833615,15.0,0.597445011138916,True,15.0,2023-06-29_15-32-04,1688049124.0,27.870147228240967,16567.0,storm.cs.nott.ac.uk,10.148.136.74,27.870147228240967,15.0,"171_amsgrad=False,batch_size=32,dim=16,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
15797_00172,38.874437513405844,15.0,0.6987729072570801,True,15.0,2023-06-29_15-32-41,1688049161.0,30.114214181900024,10369.0,storm.cs.nott.ac.uk,10.148.136.74,30.114214181900024,15.0,"172_amsgrad=True,batch_size=16,dim=32,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,32.0,False,1.0
15797_00173,38.86651177631605,15.0,0.5735368728637695,True,15.0,2023-06-29_15-33-14,1688049194.0,27.609118938446045,26024.0,storm.cs.nott.ac.uk,10.148.136.74,27.609118938446045,15.0,"173_amsgrad=False,batch_size=32,dim=32,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,False,1.0
15797_00174,39.03986379910069,15.0,0.7841792106628418,True,15.0,2023-06-29_15-33-50,1688049230.0,29.85570740699768,4993.0,storm.cs.nott.ac.uk,10.148.136.74,29.85570740699768,15.0,"174_amsgrad=True,batch_size=16,dim=64,eps=0.0000,factor=0.9000,improved=True,lr0=0.0050,n_conv=1,patience=1",16.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,True,64.0,True,1.0
15797_00175,39.33328272554594,15.0,0.5976443290710449,True,15.0,2023-06-29_15-34-24,1688049264.0,27.88433074951172,5326.0,storm.cs.nott.ac.uk,10.148.136.74,27.88433074951172,15.0,"175_amsgrad=False,batch_size=32,dim=64,eps=0.0000,factor=0.9000,improved=False,lr0=0.0050,n_conv=1,patience=1",32.0,1500.0,MSELoss(),0.005,1.0,0.9,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
