,Reaction_original_index,substrate,substrate_id,boronreagent,boronreagent_id,ligand,ligand_id,axial_chirality,yield,%top
92,331,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,N=C(N)NCC1=CC=C(C(C2=C(C=CC(CNC(N)=N)=C3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=C8)C8=C1,L1.14,R,98.0,4.5
93,332,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,N=C(N)NCC1=CC=C(C(C2=C(C=CC(CNC(N)=N)=C3)C3=CC=C2P(C4=CC=CC=C4)C5=CC=CC=C5)=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=C8)C8=C1,L1.14,R,100.0,1.0
94,333,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.1,R,99.0,1.0
95,370,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.18,S,95.0,99.0
96,371,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC(C=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3)=C1C4=C(P(C5=CC=CC=C5)C6=CC=CC=C6)C=CC7=CC=CC=C74,L1.22,S,95.0,99.0
97,372,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC(C(C)=C(C)C=C1P(C2=CC=CC=C2)C3=CC=CC=C3)=C1C4=C(P(C5=CC=CC=C5)C6=CC=CC=C6)C=CC7=CC=CC=C74,L1.24,S,95.0,99.0
98,373,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC(C=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3)=C1C4=C(P(C5=CC=CC=C5)C6=CC=CC=C6)C=CC=C4OC,L1.45,S,97.0,99.0
99,374,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,65.0,6.5
100,375,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,63.0,5.0
101,376,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,78.0,4.5
102,377,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,83.0,5.0
103,378,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,66.0,7.5
104,379,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,69.0,5.0
105,380,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,76.0,4.5
106,381,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,67.0,5.5
107,382,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,74.0,5.0
108,383,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,50.0,6.5
109,384,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,43.0,7.0
110,385,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,72.0,7.5
111,386,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,50.0,4.5
112,389,O=C1C=CCCC1,0,Cc1ccccc1B(O)O,6,[C@H]1(P(C2=CC=CC=C2)C3=CC=CC=C3)C[C@H]4[C@@H](P(C5=CC=CC=C5)C6=CC=CC=C6)C[C@@H]1C4,L1.67,NoChiralAxis,69.0,11.0
113,412,O=C1C=CCCC1,0,Cc1ccccc1B(O)O,6,FC(C1=CC(P(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C3=C(C4=C5OCCOC5=CC=C4P(C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)C7=CC(C(F)(F)F)=CC(C(F)(F)F)=C7)C8C(OCCO8)C=C3)=CC(C(F)(F)F)=C1)(F)F,L1.33,R,86.0,3.5
114,413,O=C1C=CCCC1,0,Cc1ccccc1B(O)O,6,FC(C1=CC(P(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)C3=C(C4=C5OCCOC5=CC=C4P(C6=CC(C(F)(F)F)=CC(C(F)(F)F)=C6)C7=CC(C(F)(F)F)=CC(C(F)(F)F)=C7)C8C(OCCO8)C=C3)=CC(C(F)(F)F)=C1)(F)F,L1.33,R,86.0,3.5
115,416,O=C1C=CCCC1,0,Cc1ccccc1B(O)O,6,C12C(OCC2)C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C1C5=C(OCC6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.30,S,50.0,94.5
116,465,O=C1C=CCCC1,0,OB(O)c1ccccc1Cl,33,C12C(OCC2)C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C1C5=C(OCC6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.30,S,89.0,99.5
117,469,O=C1C=CCCC1,0,OB(O)c1ccccc1Cl,33,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,92.0,0.5
118,472,O=C1C=CCCC1,0,Cc1cccc(B(O)O)c1,17,CC([P@@](C)C1=NC2=CC=CC=C2N=C1[P@@](C(C)(C)C)C)(C)C,L1.68,NoChiralAxis,75.0,1.5
119,479,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.12,R,75.0,4.0
120,480,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.12,R,92.0,1.5
121,481,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC1=CC=C2C(C(C3=C(C=C(OC)C=C4)C4=CC=C3P(C5=CC=CC=C5)C6=CC=CC=C6)=C(P(C7=CC=CC=C7)C8=CC=CC=C8)C=C2)=C1,L1.6,R,83.0,3.0
122,482,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCCCCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.10,R,90.0,4.5
123,483,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCCCCCCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.11,R,82.0,4.0
124,484,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.12,R,99.0,1.5
125,485,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.13,R,92.0,1.5
126,486,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.13,R,84.0,1.5
127,487,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.13,R,89.0,2.0
128,488,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=C3C(C(C4=C(C=C(OCCOCCOCCO2)C=C5)C5=CC=C4P(C6=CC=CC=C6)C7=CC=CC=C7)=C(P(C8=CC=CC=C8)C9=CC=CC=C9)C=C3)=C1,L1.13,R,80.0,2.0
129,489,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.1,R,99.0,1.5
130,490,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,IC1=C2C(C(C3=C(C=CC=C4I)C4=CC=C3P(C5=CC=CC=C5)C6=CC=CC=C6)=C(P(C7=CC=CC=C7)C8=CC=CC=C8)C=C2)=CC=C1,L1.15,R,97.0,1.0
131,491,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C[Si](C#CC1=CC=CC(C1=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=C(C#C[Si](C)(C)C)C=CC=C85)(C)C,L1.16,R,99.0,1.5
132,505,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC([P@@](C)C1=NC2=CC=CC=C2N=C1[P@@](C(C)(C)C)C)(C)C,L1.68,NoChiralAxis,93.0,1.0
133,506,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.1,R,99.0,99.5
134,518,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CCOC(C=C1)=CC(C1=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=CC=C(OCC)C=C85,L1.7,R,93.0,1.0
135,519,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CCCOC(C=C1)=CC(C1=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=CC=C(OCCC)C=C85,L1.8,R,90.0,0.5
136,520,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC(C)OC(C=C1)=CC(C1=CC=C2P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(P(C6=CC=CC=C6)C7=CC=CC=C7)C=CC8=CC=C(OC(C)C)C=C85,L1.9,R,85.0,2.0
137,521,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(C)C)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)C,L1.90,R,46.0,1.5
138,522,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(C)C)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)C,L1.90,R,26.0,1.0
139,523,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(C)C)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)C,L1.90,R,84.0,1.0
140,530,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(C)C)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)C,L1.90,R,99.0,0.5
141,531,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(C)C)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)C,L1.90,R,94.0,0.5
142,532,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CCN(P1OC2=C(C3=C(O1)C=C(COCC4=CC(OP(N(CC)CC)O5)=C(C6=C5C=CC7=C6C=CC=C7)C8=C4C=CC=C8)C9=C3C=CC=C9)C%10=C(C=C2)C=CC=C%10)CC,L1.91,R,62.0,8.5
143,544,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC([P@@](C#CC(C)(C)C)CC[P@](C#CC(C)(C)C)C(C)(C)C)(C)C,L1.71,NoChiralAxis,94.0,27.0
144,545,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC([P@@](C#CC1=CC=CC=C1)CC[P@](C#CC2=CC=CC=C2)C(C)(C)C)(C)C,L1.72,NoChiralAxis,93.0,0.5
145,546,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC([P@@](C#C[Si](C(C)C)(C(C)C)C(C)C)CC[P@](C#C[Si](C(C)C)(C(C)C)C(C)C)C(C)(C)C)(C)C,L1.73,NoChiralAxis,64.0,16.0
146,547,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,CC([P@@](C#CC)CC[P@](C#CC)C(C)(C)C)(C)C,L1.70,NoChiralAxis,91.0,0.5
147,548,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C[P@](C(C)(C)C)CC[P@](C)C(C)(C)C,L1.74,NoChiralAxis,37.0,40.0
148,571,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.18,S,80.0,99.5
149,613,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.1,R,94.0,0.5
150,614,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC(C=CC=C1P(C2=CC=C(C(F)(F)F)C=C2)C3=CC=C(C(F)(F)F)C=C3)=C1C4=C(P(C5=CC=C(C(F)(F)F)C=C5)C6=CC=C(C(F)(F)F)C=C6)C=CC=C4OC,L1.39,R,10.0,1.5
151,615,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC(C=CC=C1P(C2=CC=C(C(F)(F)F)C=C2)C3=CC=C(C(F)(F)F)C=C3)=C1C4=C(P(C5=CC=C(C(F)(F)F)C=C5)C6=CC=C(C(F)(F)F)C=C6)C=CC=C4OC,L1.39,R,86.0,2.0
152,616,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,98.0,0.5
153,617,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,75.0,0.5
154,618,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,98.0,0.5
155,619,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,C12=CC=CC=C1C=CC(P(C3=CC=CC=C3)C4=CC=CC=C4)=C2C5=C(C=CC=C6)C6=CC=C5P(C7=CC=CC=C7)C8=CC=CC=C8,L1.1,R,30.0,1.5
156,620,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,COC(C=CC=C1P(C2=CC=CC=C2)C3=CC=CC=C3)=C1C4=C(P(C5=CC=CC=C5)C6=CC=CC=C6)C=CC=C4OC,L1.38,R,39.0,0.5
157,621,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,52.0,0.5
158,622,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,68.0,0.5
159,623,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,99.0,0.5
160,624,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(C2=CC=CC=C2)C(CP(C3=CC=CC=C3)C4=CC=CC=C4)([C@H]1C5=CC=CC=C5)CP(C6=CC=CC=C6)C7=CC=CC=C7,L1.103,NoChiralAxis,71.0,91.5
161,625,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,[C@H]1(C2=CC(C3=CC=CC=C3)=CC(C4=CC=CC=C4)=C2)C(CP(C5=CC=CC=C5)C6=CC=CC=C6)([C@H]1C7=CC(C8=CC=CC=C8)=CC(C9=CC=CC=C9)=C7)CP(C%10=CC=CC=C%10)C%11=CC=CC=C%11,L1.104,NoChiralAxis,71.0,91.5
162,677,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,79.0,0.5
163,678,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,24.0,0.5
164,679,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,18.0,0.5
165,680,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,23.0,0.5
166,681,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,15.0,0.5
167,682,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,12.0,0.5
168,683,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,24.0,0.5
169,684,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,5.0,0.5
170,685,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,20.0,1.0
171,686,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,78.0,0.5
172,687,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,79.0,0.5
173,688,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,79.0,0.5
174,689,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,80.0,0.5
175,690,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,86.0,0.5
176,691,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,86.0,0.5
177,692,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,82.0,0.5
178,693,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,82.0,0.5
179,694,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,76.0,0.5
180,695,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,52.0,0.5
181,696,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,32.0,0.5
182,697,O=C1C=CCCC1,0,OB(O)c1ccccc1,7,FC1=CC(P(C2=CC(F)=C(F)C(F)=C2)C3=CC=CC(OC)=C3C4=C(P(C5=CC(F)=C(F)C(F)=C5)C6=CC(F)=C(F)C(F)=C6)C=CC=C4OC)=CC(F)=C1F,L1.42,R,36.0,0.5
