trial_id,Val_loss,epoch,time_this_iter_s,done,training_iteration,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,experiment_tag,config/batch_size,config/epochs,config/loss_function,config/lr0,config/patience,config/factor,config/minlr,config/betas,config/eps,config/weight_decay,config/amsgrad,config/dim,config/bias,config/n_conv
182dc_00000,26.15741707039644,1000.0,0.5690398216247559,True,1000.0,2023-06-29_01-25-24,1687998324.0,571.6171929836273,23256.0,storm.cs.nott.ac.uk,10.148.136.74,571.6171929836273,1000.0,"0_amsgrad=False,batch_size=64,bias=True,dim=16,eps=0.0000,lr0=0.1000,n_conv=1",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
182dc_00001,23.207895774806882,1000.0,0.595118522644043,True,1000.0,2023-06-29_01-36-02,1687998962.0,629.8153812885284,29535.0,storm.cs.nott.ac.uk,10.148.136.74,629.8153812885284,1000.0,"1_amsgrad=False,batch_size=32,bias=True,dim=32,eps=0.0000,lr0=0.1000,n_conv=1",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,1.0
182dc_00002,34.93150835339813,60.0,0.7824766635894775,True,60.0,2023-06-29_01-37-14,1687999034.0,64.04470014572144,4110.0,storm.cs.nott.ac.uk,10.148.136.74,64.04470014572144,60.0,"2_amsgrad=False,batch_size=16,bias=False,dim=64,eps=0.0000,lr0=0.1000,n_conv=1",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,False,1.0
182dc_00003,35.185151390242446,60.0,0.6092686653137207,True,60.0,2023-06-29_01-38-17,1687999097.0,56.72348928451538,4913.0,storm.cs.nott.ac.uk,10.148.136.74,56.72348928451538,60.0,"3_amsgrad=False,batch_size=32,bias=True,dim=128,eps=0.0000,lr0=0.1000,n_conv=1",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
182dc_00004,39.173504077620066,15.0,0.5765554904937744,True,15.0,2023-06-29_01-38-52,1687999132.0,27.862832069396973,5654.0,storm.cs.nott.ac.uk,10.148.136.74,27.862832069396973,15.0,"4_amsgrad=False,batch_size=64,bias=False,dim=256,eps=0.0000,lr0=0.1000,n_conv=1",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
182dc_00005,38.374253867278746,15.0,0.593299150466919,True,15.0,2023-06-29_01-39-26,1687999166.0,27.55831742286682,6102.0,storm.cs.nott.ac.uk,10.148.136.74,27.55831742286682,15.0,"5_amsgrad=False,batch_size=64,bias=False,dim=16,eps=0.0000,lr0=0.1000,n_conv=1",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
182dc_00006,38.50017073263333,15.0,0.6089324951171875,True,15.0,2023-06-29_01-40-01,1687999201.0,28.77833843231201,6512.0,storm.cs.nott.ac.uk,10.148.136.74,28.77833843231201,15.0,"6_amsgrad=False,batch_size=32,bias=True,dim=32,eps=0.0000,lr0=0.1000,n_conv=1",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
182dc_00007,37.91815685558325,15.0,0.6220924854278564,True,15.0,2023-06-29_01-40-35,1687999235.0,28.684292793273926,6965.0,storm.cs.nott.ac.uk,10.148.136.74,28.684292793273926,15.0,"7_amsgrad=False,batch_size=32,bias=True,dim=64,eps=0.0000,lr0=0.1000,n_conv=1",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,True,1.0
182dc_00008,33.7167296037373,60.0,0.6084508895874023,True,60.0,2023-06-29_01-41-38,1687999298.0,56.112475633621216,7412.0,storm.cs.nott.ac.uk,10.148.136.74,56.112475633621216,60.0,"8_amsgrad=False,batch_size=32,bias=False,dim=128,eps=0.0000,lr0=0.1000,n_conv=1",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
182dc_00009,38.1606459413877,15.0,0.7521786689758301,True,15.0,2023-06-29_01-42-15,1687999335.0,30.53150725364685,8155.0,storm.cs.nott.ac.uk,10.148.136.74,30.53150725364685,15.0,"9_amsgrad=False,batch_size=16,bias=True,dim=256,eps=0.0000,lr0=0.1000,n_conv=1",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
182dc_00010,37.81530536384084,15.0,0.6295959949493408,True,15.0,2023-06-29_01-42-50,1687999370.0,28.84487009048462,8628.0,storm.cs.nott.ac.uk,10.148.136.74,28.84487009048462,15.0,"10_amsgrad=False,batch_size=32,bias=True,dim=16,eps=0.0000,lr0=0.0500,n_conv=1",32.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
182dc_00011,37.73508910548677,15.0,0.6026318073272705,True,15.0,2023-06-29_01-43-25,1687999405.0,28.682941436767578,9034.0,storm.cs.nott.ac.uk,10.148.136.74,28.682941436767578,15.0,"11_amsgrad=False,batch_size=32,bias=False,dim=32,eps=0.0000,lr0=0.0500,n_conv=1",32.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
182dc_00012,37.984772867709516,15.0,0.5864231586456299,True,15.0,2023-06-29_01-43-59,1687999439.0,27.981251001358032,9517.0,storm.cs.nott.ac.uk,10.148.136.74,27.981251001358032,15.0,"12_amsgrad=False,batch_size=64,bias=True,dim=64,eps=0.0000,lr0=0.0500,n_conv=1",64.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
182dc_00013,23.370103480636597,1000.0,0.6334819793701172,True,1000.0,2023-06-29_01-54-35,1688000075.0,628.8085670471191,9956.0,storm.cs.nott.ac.uk,10.148.136.74,628.8085670471191,1000.0,"13_amsgrad=False,batch_size=32,bias=False,dim=128,eps=0.0000,lr0=0.0500,n_conv=1",32.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,False,1.0
182dc_00014,39.267363745910785,15.0,0.6337213516235352,True,15.0,2023-06-29_01-55-12,1688000112.0,28.721347093582153,16498.0,storm.cs.nott.ac.uk,10.148.136.74,28.721347093582153,15.0,"14_amsgrad=False,batch_size=32,bias=False,dim=256,eps=0.0000,lr0=0.0500,n_conv=1",32.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
182dc_00015,33.12775488254865,60.0,0.7317183017730713,True,60.0,2023-06-29_01-56-21,1688000181.0,63.349831104278564,16969.0,storm.cs.nott.ac.uk,10.148.136.74,63.349831104278564,60.0,"15_amsgrad=False,batch_size=16,bias=False,dim=16,eps=0.0000,lr0=0.0500,n_conv=1",16.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
182dc_00016,37.76528888481982,15.0,0.5942785739898682,True,15.0,2023-06-29_01-56-55,1688000215.0,28.4632670879364,17744.0,storm.cs.nott.ac.uk,10.148.136.74,28.4632670879364,15.0,"16_amsgrad=False,batch_size=32,bias=True,dim=32,eps=0.0000,lr0=0.0500,n_conv=1",32.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,1.0
182dc_00017,37.986228676362124,15.0,0.5501718521118164,True,15.0,2023-06-29_01-57-29,1688000249.0,27.84074568748474,18223.0,storm.cs.nott.ac.uk,10.148.136.74,27.84074568748474,15.0,"17_amsgrad=False,batch_size=64,bias=False,dim=64,eps=0.0000,lr0=0.0500,n_conv=1",64.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
182dc_00018,24.331689387899125,960.0,0.7375624179840088,True,960.0,2023-06-29_02-09-54,1688000994.0,738.3523602485657,18649.0,storm.cs.nott.ac.uk,10.148.136.74,738.3523602485657,960.0,"18_amsgrad=False,batch_size=16,bias=True,dim=128,eps=0.0000,lr0=0.0500,n_conv=1",16.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,True,1.0
182dc_00019,39.935335694046074,15.0,0.5702853202819824,True,15.0,2023-06-29_02-10-31,1688001031.0,28.300901889801025,28606.0,storm.cs.nott.ac.uk,10.148.136.74,28.300901889801025,15.0,"19_amsgrad=False,batch_size=64,bias=False,dim=256,eps=0.0000,lr0=0.0500,n_conv=1",64.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,False,1.0
182dc_00020,39.81756154831666,15.0,0.522101640701294,True,15.0,2023-06-29_02-11-04,1688001064.0,27.840550661087036,29057.0,storm.cs.nott.ac.uk,10.148.136.74,27.840550661087036,15.0,"20_amsgrad=False,batch_size=64,bias=True,dim=16,eps=0.0000,lr0=0.0100,n_conv=1",64.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,1.0
182dc_00021,38.66802631448845,15.0,0.7248532772064209,True,15.0,2023-06-29_02-11-42,1688001102.0,30.672523975372314,29508.0,storm.cs.nott.ac.uk,10.148.136.74,30.672523975372314,15.0,"21_amsgrad=False,batch_size=16,bias=False,dim=32,eps=0.0000,lr0=0.0100,n_conv=1",16.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
182dc_00022,40.624011166721225,15.0,0.731053352355957,True,15.0,2023-06-29_02-12-18,1688001138.0,30.79397416114807,30221.0,storm.cs.nott.ac.uk,10.148.136.74,30.79397416114807,15.0,"22_amsgrad=False,batch_size=16,bias=True,dim=64,eps=0.0000,lr0=0.0100,n_conv=1",16.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
182dc_00023,38.305039723301306,15.0,0.6294422149658203,True,15.0,2023-06-29_02-12-55,1688001175.0,29.193400859832764,30679.0,storm.cs.nott.ac.uk,10.148.136.74,29.193400859832764,15.0,"23_amsgrad=False,batch_size=32,bias=True,dim=128,eps=0.0000,lr0=0.0100,n_conv=1",32.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
182dc_00024,39.913690191099626,15.0,0.5591816902160645,True,15.0,2023-06-29_02-13-29,1688001209.0,27.964078187942505,31154.0,storm.cs.nott.ac.uk,10.148.136.74,27.964078187942505,15.0,"24_amsgrad=False,batch_size=64,bias=True,dim=256,eps=0.0000,lr0=0.0100,n_conv=1",64.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,True,1.0
182dc_00025,39.81749581256496,15.0,0.5261180400848389,True,15.0,2023-06-29_02-14-03,1688001243.0,27.469066381454468,31601.0,storm.cs.nott.ac.uk,10.148.136.74,27.469066381454468,15.0,"25_amsgrad=False,batch_size=64,bias=True,dim=16,eps=0.0000,lr0=0.0100,n_conv=1",64.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,True,1.0
182dc_00026,38.66703346303422,15.0,0.7488219738006592,True,15.0,2023-06-29_02-14-39,1688001279.0,30.651583909988403,32043.0,storm.cs.nott.ac.uk,10.148.136.74,30.651583909988403,15.0,"26_amsgrad=False,batch_size=16,bias=False,dim=32,eps=0.0000,lr0=0.0100,n_conv=1",16.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,False,1.0
182dc_00027,39.23323572536136,15.0,0.534308910369873,True,15.0,2023-06-29_02-15-14,1688001314.0,27.732070922851562,32492.0,storm.cs.nott.ac.uk,10.148.136.74,27.732070922851562,15.0,"27_amsgrad=False,batch_size=64,bias=True,dim=64,eps=0.0000,lr0=0.0100,n_conv=1",64.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,True,1.0
182dc_00028,38.905445755722,15.0,0.5333647727966309,True,15.0,2023-06-29_02-15-47,1688001347.0,27.69502568244934,456.0,storm.cs.nott.ac.uk,10.148.136.74,27.69502568244934,15.0,"28_amsgrad=False,batch_size=64,bias=True,dim=128,eps=0.0000,lr0=0.0100,n_conv=1",64.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,True,1.0
182dc_00029,21.66798569694766,1000.0,0.733936071395874,True,1000.0,2023-06-29_02-28-39,1688002119.0,764.9664824008942,958.0,storm.cs.nott.ac.uk,10.148.136.74,764.9664824008942,1000.0,"29_amsgrad=False,batch_size=16,bias=True,dim=256,eps=0.0000,lr0=0.0100,n_conv=1",16.0,1500.0,MSELoss(),0.01,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
182dc_00030,41.606883239302206,15.0,0.54166579246521,True,15.0,2023-06-29_02-29-14,1688002154.0,27.61555004119873,9098.0,storm.cs.nott.ac.uk,10.148.136.74,27.61555004119873,15.0,"30_amsgrad=False,batch_size=64,bias=False,dim=16,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,False,1.0
182dc_00031,38.92828852686404,15.0,0.728358268737793,True,15.0,2023-06-29_02-29-52,1688002192.0,30.56786799430847,9551.0,storm.cs.nott.ac.uk,10.148.136.74,30.56786799430847,15.0,"31_amsgrad=False,batch_size=16,bias=True,dim=32,eps=0.0000,lr0=0.0050,n_conv=1",16.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,1.0
182dc_00032,39.11635305016849,15.0,0.570166826248169,True,15.0,2023-06-29_02-30-25,1688002225.0,27.550729990005493,9995.0,storm.cs.nott.ac.uk,10.148.136.74,27.550729990005493,15.0,"32_amsgrad=False,batch_size=64,bias=True,dim=64,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
182dc_00033,38.89617267979797,15.0,0.6412467956542969,True,15.0,2023-06-29_02-31-00,1688002260.0,28.977483987808228,10451.0,storm.cs.nott.ac.uk,10.148.136.74,28.977483987808228,15.0,"33_amsgrad=False,batch_size=32,bias=False,dim=128,eps=0.0000,lr0=0.0050,n_conv=1",32.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,False,1.0
182dc_00034,39.13143767467651,15.0,0.5622415542602539,True,15.0,2023-06-29_02-31-34,1688002294.0,27.81043815612793,10871.0,storm.cs.nott.ac.uk,10.148.136.74,27.81043815612793,15.0,"34_amsgrad=False,batch_size=64,bias=False,dim=256,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
182dc_00035,38.965870678255875,15.0,0.7605512142181396,True,15.0,2023-06-29_02-32-11,1688002331.0,31.01739478111267,11397.0,storm.cs.nott.ac.uk,10.148.136.74,31.01739478111267,15.0,"35_amsgrad=False,batch_size=16,bias=False,dim=16,eps=0.0000,lr0=0.0050,n_conv=1",16.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,False,1.0
182dc_00036,39.42847401248111,15.0,0.5459854602813721,True,15.0,2023-06-29_02-32-45,1688002365.0,27.808148860931396,11862.0,storm.cs.nott.ac.uk,10.148.136.74,27.808148860931396,15.0,"36_amsgrad=False,batch_size=64,bias=False,dim=32,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,False,1.0
182dc_00037,39.11535706003738,15.0,0.5490915775299072,True,15.0,2023-06-29_02-33-19,1688002399.0,27.828588485717773,12284.0,storm.cs.nott.ac.uk,10.148.136.74,27.828588485717773,15.0,"37_amsgrad=False,batch_size=64,bias=False,dim=64,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,1.0
182dc_00038,38.786471940964994,15.0,0.6305148601531982,True,15.0,2023-06-29_02-33-54,1688002434.0,28.884861946105957,12727.0,storm.cs.nott.ac.uk,10.148.136.74,28.884861946105957,15.0,"38_amsgrad=False,batch_size=32,bias=False,dim=128,eps=0.0000,lr0=0.0050,n_conv=1",32.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,1.0
182dc_00039,39.13517743104588,15.0,0.5417282581329346,True,15.0,2023-06-29_02-34-28,1688002468.0,28.0363872051239,13170.0,storm.cs.nott.ac.uk,10.148.136.74,28.0363872051239,15.0,"39_amsgrad=False,batch_size=64,bias=True,dim=256,eps=0.0000,lr0=0.0050,n_conv=1",64.0,1500.0,MSELoss(),0.005,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,1.0
182dc_00040,46.330252199618,15.0,0.5470795631408691,True,15.0,2023-06-29_02-35-02,1688002502.0,27.705079555511475,13608.0,storm.cs.nott.ac.uk,10.148.136.74,27.705079555511475,15.0,"40_amsgrad=False,batch_size=64,bias=False,dim=16,eps=0.0000,lr0=0.0010,n_conv=1",64.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,False,1.0
182dc_00041,40.41815362460835,15.0,0.7784433364868164,True,15.0,2023-06-29_02-35-39,1688002539.0,31.06546974182129,14050.0,storm.cs.nott.ac.uk,10.148.136.74,31.06546974182129,15.0,"41_amsgrad=False,batch_size=16,bias=False,dim=32,eps=0.0000,lr0=0.0010,n_conv=1",16.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,False,1.0
182dc_00042,45.66279447299388,15.0,0.5480363368988037,True,15.0,2023-06-29_02-36-13,1688002573.0,27.79975152015686,14543.0,storm.cs.nott.ac.uk,10.148.136.74,27.79975152015686,15.0,"42_amsgrad=False,batch_size=64,bias=True,dim=64,eps=0.0000,lr0=0.0010,n_conv=1",64.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,True,1.0
182dc_00043,38.79255145208846,15.0,0.755486011505127,True,15.0,2023-06-29_02-36-50,1688002610.0,30.56955313682556,14974.0,storm.cs.nott.ac.uk,10.148.136.74,30.56955313682556,15.0,"43_amsgrad=False,batch_size=16,bias=True,dim=128,eps=0.0000,lr0=0.0010,n_conv=1",16.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,1.0
182dc_00044,39.07095524433348,15.0,0.6071529388427734,True,15.0,2023-06-29_02-37-26,1688002646.0,28.989413499832153,15423.0,storm.cs.nott.ac.uk,10.148.136.74,28.989413499832153,15.0,"44_amsgrad=False,batch_size=32,bias=False,dim=256,eps=0.0000,lr0=0.0010,n_conv=1",32.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,1.0
182dc_00045,41.98117913719576,15.0,0.7194180488586426,True,15.0,2023-06-29_02-38-02,1688002682.0,30.382449865341187,15888.0,storm.cs.nott.ac.uk,10.148.136.74,30.382449865341187,15.0,"45_amsgrad=False,batch_size=16,bias=True,dim=16,eps=0.0000,lr0=0.0010,n_conv=1",16.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,True,1.0
182dc_00046,45.123995159357925,15.0,0.6202144622802734,True,15.0,2023-06-29_02-38-36,1688002716.0,28.795112371444702,16339.0,storm.cs.nott.ac.uk,10.148.136.74,28.795112371444702,15.0,"46_amsgrad=False,batch_size=32,bias=False,dim=32,eps=0.0000,lr0=0.0010,n_conv=1",32.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,False,1.0
182dc_00047,43.14064351536144,15.0,0.6314082145690918,True,15.0,2023-06-29_02-39-11,1688002751.0,28.64191436767578,16819.0,storm.cs.nott.ac.uk,10.148.136.74,28.64191436767578,15.0,"47_amsgrad=False,batch_size=32,bias=True,dim=64,eps=0.0000,lr0=0.0010,n_conv=1",32.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,True,1.0
182dc_00048,38.86724884608442,15.0,0.6150693893432617,True,15.0,2023-06-29_02-39-46,1688002786.0,28.750759840011597,17268.0,storm.cs.nott.ac.uk,10.148.136.74,28.750759840011597,15.0,"48_amsgrad=False,batch_size=32,bias=True,dim=128,eps=0.0000,lr0=0.0010,n_conv=1",32.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,True,1.0
182dc_00049,39.2402170645772,15.0,0.7474074363708496,True,15.0,2023-06-29_02-40-23,1688002823.0,30.400657892227173,17694.0,storm.cs.nott.ac.uk,10.148.136.74,30.400657892227173,15.0,"49_amsgrad=False,batch_size=16,bias=False,dim=256,eps=0.0000,lr0=0.0010,n_conv=1",16.0,1500.0,MSELoss(),0.001,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,False,1.0
182dc_00050,35.04370408714712,60.0,0.5424084663391113,True,60.0,2023-06-29_02-41-21,1688002881.0,52.6431450843811,18216.0,storm.cs.nott.ac.uk,10.148.136.74,52.6431450843811,60.0,"50_amsgrad=False,batch_size=64,bias=False,dim=16,eps=0.0000,lr0=0.1000,n_conv=2",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,False,2.0
182dc_00051,40.25112878018633,15.0,0.5656659603118896,True,15.0,2023-06-29_02-41-56,1688002916.0,28.414301872253418,18904.0,storm.cs.nott.ac.uk,10.148.136.74,28.414301872253418,15.0,"51_amsgrad=False,batch_size=64,bias=True,dim=32,eps=0.0000,lr0=0.1000,n_conv=2",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,2.0
182dc_00052,55.662256795972716,60.0,0.7890701293945312,True,60.0,2023-06-29_02-43-08,1688002988.0,66.2757658958435,19309.0,storm.cs.nott.ac.uk,10.148.136.74,66.2757658958435,60.0,"52_amsgrad=False,batch_size=16,bias=False,dim=64,eps=0.0000,lr0=0.1000,n_conv=2",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,64.0,False,2.0
182dc_00053,50.499800280032225,15.0,0.7917182445526123,True,15.0,2023-06-29_02-43-46,1688003026.0,31.200420141220093,20154.0,storm.cs.nott.ac.uk,10.148.136.74,31.200420141220093,15.0,"53_amsgrad=False,batch_size=16,bias=True,dim=128,eps=0.0000,lr0=0.1000,n_conv=2",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,128.0,True,2.0
182dc_00054,40.707828592558556,15.0,0.6417434215545654,True,15.0,2023-06-29_02-44-22,1688003062.0,29.319682598114014,20644.0,storm.cs.nott.ac.uk,10.148.136.74,29.319682598114014,15.0,"54_amsgrad=False,batch_size=32,bias=False,dim=256,eps=0.0000,lr0=0.1000,n_conv=2",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,256.0,False,2.0
182dc_00055,35.952162380866156,60.0,0.6364405155181885,True,60.0,2023-06-29_02-45-25,1688003125.0,57.58995461463928,21345.0,storm.cs.nott.ac.uk,10.148.136.74,57.58995461463928,60.0,"55_amsgrad=False,batch_size=32,bias=True,dim=16,eps=0.0000,lr0=0.1000,n_conv=2",32.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,16.0,True,2.0
182dc_00056,41.81680337255754,15.0,0.5499348640441895,True,15.0,2023-06-29_02-46-00,1688003160.0,28.16590714454651,23847.0,storm.cs.nott.ac.uk,10.148.136.74,28.16590714454651,15.0,"56_amsgrad=False,batch_size=64,bias=True,dim=32,eps=0.0000,lr0=0.1000,n_conv=2",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,32.0,True,2.0
182dc_00057,38.386780745825504,15.0,0.786250114440918,True,15.0,2023-06-29_02-46-38,1688003198.0,31.55137324333191,24282.0,storm.cs.nott.ac.uk,10.148.136.74,31.55137324333191,15.0,"57_amsgrad=False,batch_size=16,bias=False,dim=64,eps=0.0000,lr0=0.1000,n_conv=2",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,64.0,False,2.0
182dc_00058,39.285461176827475,15.0,0.7962539196014404,True,15.0,2023-06-29_02-47-15,1688003235.0,31.425779104232788,24756.0,storm.cs.nott.ac.uk,10.148.136.74,31.425779104232788,15.0,"58_amsgrad=False,batch_size=16,bias=False,dim=128,eps=0.0000,lr0=0.1000,n_conv=2",16.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,128.0,False,2.0
182dc_00059,35.31586150955598,60.0,0.6263527870178223,True,60.0,2023-06-29_02-48-17,1688003297.0,55.46547341346741,25212.0,storm.cs.nott.ac.uk,10.148.136.74,55.46547341346741,60.0,"59_amsgrad=False,batch_size=64,bias=True,dim=256,eps=0.0000,lr0=0.1000,n_conv=2",64.0,1500.0,MSELoss(),0.1,0.0,0.5,1e-08,"(0.9, 0.999)",1e-09,0.0,False,256.0,True,2.0
182dc_00060,33.33933714383467,60.0,0.7851996421813965,True,60.0,2023-06-29_02-49-31,1688003371.0,66.96850109100342,25942.0,storm.cs.nott.ac.uk,10.148.136.74,66.96850109100342,60.0,"60_amsgrad=False,batch_size=16,bias=True,dim=16,eps=0.0000,lr0=0.0500,n_conv=2",16.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,16.0,True,2.0
182dc_00061,31.806917823395345,60.0,0.7927038669586182,True,60.0,2023-06-29_02-50-45,1688003445.0,66.77995204925537,26750.0,storm.cs.nott.ac.uk,10.148.136.74,66.77995204925537,60.0,"61_amsgrad=False,batch_size=16,bias=True,dim=32,eps=0.0000,lr0=0.0500,n_conv=2",16.0,1500.0,MSELoss(),0.05,0.0,0.5,1e-08,"(0.9, 0.999)",1e-08,0.0,False,32.0,True,2.0
